RB/1 rebuild companion listening on UDP 5009
Profile generation 0: replay IDR RTP NAL types [19, 32, 33, 34, 39]
[ffmpeg] [in#0/hevc @ 0000015497161f00] Stream #0: not enough frames to estimate rate; consider increasing probesize
SEQ=88 VPTS=173870 SPTS=173871 RPTS=173539 AGE=331 GEN=0 RGEN=46 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.00 DYR=0.00 AR=1.01 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.01 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] SR_LOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] CACHE=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46]
SEQ=89 VPTS=174037 SPTS=173871 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] SR_LOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] CACHE=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46]
SEQ=90 VPTS=174204 SPTS=174205 RPTS=173871 AGE=333 GEN=0 RGEN=47 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.95 DXR=0.00 DYR=0.00 AR=1.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.00 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/47:hit[3/7,1/45,3/6,3/9,1/47,3/5,3/8,1/46] SR_LOOKUP=1/47:hit[3/7,1/45,3/6,3/9,1/47,3/5,3/8,1/46] CACHE=1/47:hit[3/7,1/45,3/6,3/9,1/47,3/5,3/8,1/46]
SEQ=91 VPTS=174370 SPTS=174371 RPTS=174205 AGE=166 GEN=0 RGEN=48 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.01 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.01 SR=MISS SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] SR_LOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] CACHE=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46]
SEQ=92 VPTS=174539 SPTS=174540 RPTS=174205 AGE=334 GEN=0 RGEN=48 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.01 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.01 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] SR_LOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] CACHE=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46]
SEQ=93 VPTS=174708 SPTS=174540 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] SR_LOOKUP=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46] CACHE=1/48:hit[3/7,1/45,1/48,3/6,3/9,1/47,3/8,1/46]
SEQ=94 VPTS=174871 SPTS=174872 RPTS=174540 AGE=331 GEN=0 RGEN=49 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.96 DXR=0.00 DYR=0.00 AR=1.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.00 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46] SR_LOOKUP=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46] CACHE=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46]
SEQ=95 VPTS=175041 SPTS=174872 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46] SR_LOOKUP=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46] CACHE=1/49:hit[1/49,3/7,1/45,1/48,3/9,1/47,3/8,1/46]
SEQ=96 VPTS=175204 SPTS=175205 RPTS=174872 AGE=333 GEN=0 RGEN=50 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.92 DXR=0.00 DYR=0.00 AR=0.99 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.99 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46] SR_LOOKUP=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46] CACHE=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46]
SEQ=97 VPTS=175375 SPTS=175205 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46] SR_LOOKUP=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46] CACHE=1/50:hit[1/49,1/45,1/48,1/50,3/9,1/47,3/8,1/46]
SEQ=98 VPTS=175539 SPTS=175540 RPTS=175205 AGE=335 GEN=0 RGEN=51 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.04 DYR=0.00 AR=1.05 GEOM_DX_RATIO=0.04 GEOM_DY_RATIO=0.00 AREA_RATIO=1.05 SR=MISS SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46] SR_LOOKUP=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46] CACHE=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46]
SEQ=99 VPTS=175706 SPTS=175706 RPTS=175205 AGE=501 GEN=0 RGEN=51 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=AGE DROP_REASON=AGE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46] SR_LOOKUP=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46] CACHE=1/51:hit[1/49,1/45,1/48,1/51,1/50,3/9,1/47,1/46]
SEQ=100 VPTS=175873 SPTS=175873 RPTS=175706 AGE=167 GEN=0 RGEN=52 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.91 DXR=0.00 DYR=0.00 AR=0.99 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.99 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] SR_LOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] CACHE=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46]
SEQ=101 VPTS=176039 SPTS=176039 RPTS=175706 AGE=334 GEN=0 RGEN=52 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.01 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.01 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] SR_LOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] CACHE=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46]
SEQ=102 VPTS=176206 SPTS=176206 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=NOREF DROP_REASON=NOREF MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] SR_LOOKUP=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] CACHE=1/52:hit[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46]
SEQ=103 VPTS=176372 SPTS=176372 RPTS=176039 AGE=334 GEN=0 RGEN=53 REFREADY=1 USED=1 MODE=ROI-LANCZOS DROP=NONE DROP_REASON=NONE MATCH=0.88 DXR=0.02 DYR=0.00 AR=0.99 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.99 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/53:miss[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] SR_LOOKUP=1/53:miss[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46] CACHE=1/53:miss[1/49,1/45,1/52,1/48,1/51,1/50,1/47,1/46]
SEQ=104 VPTS=176541 SPTS=176541 RPTS=176372 AGE=169 GEN=0 RGEN=54 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.79 DXR=0.03 DYR=0.00 AR=0.95 GEOM_DX_RATIO=0.03 GEOM_DY_RATIO=0.00 AREA_RATIO=0.95 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53] SR_LOOKUP=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53] CACHE=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53]
SEQ=105 VPTS=176710 SPTS=176710 RPTS=176206 AGE=505 GEN=0 RGEN=10 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=AGE DROP_REASON=AGE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53] SR_LOOKUP=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53] CACHE=1/54:hit[1/49,1/52,1/48,1/51,1/54,1/50,1/47,1/53]
